hsa.let.7a.1	hsa.let.7a.2	hsa.let.7a.3	hsa.let.7b	hsa.let.7c	hsa.let.7d	hsa.let.7e	hsa.let.7f.1	hsa.let.7f.2	hsa.let.7g	hsa.let.7i	hsa.mir.1.1	hsa.mir.1.2	hsa.mir.100	hsa.mir.101.1	hsa.mir.101.2	hsa.mir.103a.1	hsa.mir.103a.2	hsa.mir.106a	hsa.mir.106b	hsa.mir.107	hsa.mir.10a	hsa.mir.10b	hsa.mir.1180	hsa.mir.1226	hsa.mir.1228	hsa.mir.1229	hsa.mir.1248	hsa.mir.1249	hsa.mir.1251	hsa.mir.1254.1	hsa.mir.1254.2	hsa.mir.125a	hsa.mir.125b.1	hsa.mir.125b.2	hsa.mir.126	hsa.mir.1262	hsa.mir.1266	hsa.mir.127	hsa.mir.1270	hsa.mir.1271	hsa.mir.1277	hsa.mir.128.1	hsa.mir.128.2	hsa.mir.1287	hsa.mir.1288	hsa.mir.129.1	hsa.mir.129.2	hsa.mir.1291	hsa.mir.1292	hsa.mir.1293	hsa.mir.1295a	hsa.mir.1296	hsa.mir.1301	hsa.mir.1306	hsa.mir.1307	hsa.mir.130a	hsa.mir.130b	hsa.mir.132	hsa.mir.133a.1	hsa.mir.133a.2	hsa.mir.134	hsa.mir.135a.1	hsa.mir.135a.2	hsa.mir.135b	hsa.mir.136	hsa.mir.138.1	hsa.mir.138.2	hsa.mir.139	hsa.mir.140	hsa.mir.141	hsa.mir.142	hsa.mir.143	hsa.mir.144	hsa.mir.145	hsa.mir.1468	hsa.mir.146a	hsa.mir.146b	hsa.mir.148a	hsa.mir.148b	hsa.mir.149	hsa.mir.150	hsa.mir.151a	hsa.mir.151b	hsa.mir.152	hsa.mir.153.2	hsa.mir.154	hsa.mir.155	hsa.mir.15a	hsa.mir.15b	hsa.mir.16.1	hsa.mir.16.2	hsa.mir.17	hsa.mir.181a.1	hsa.mir.181a.2	hsa.mir.181b.1	hsa.mir.181b.2	hsa.mir.181c	hsa.mir.181d	hsa.mir.182	hsa.mir.183	hsa.mir.185	hsa.mir.186	hsa.mir.187	hsa.mir.188	hsa.mir.18a	hsa.mir.190a	hsa.mir.191	hsa.mir.192	hsa.mir.193a	hsa.mir.193b	hsa.mir.194.1	hsa.mir.194.2	hsa.mir.195	hsa.mir.196a.1	hsa.mir.196a.2	hsa.mir.196b	hsa.mir.197	hsa.mir.1976	hsa.mir.199a.1	hsa.mir.199a.2	hsa.mir.199b	hsa.mir.19a	hsa.mir.19b.1	hsa.mir.19b.2	hsa.mir.200a	hsa.mir.200b	hsa.mir.200c	hsa.mir.203a	hsa.mir.204	hsa.mir.205	hsa.mir.20a	hsa.mir.20b	hsa.mir.21	hsa.mir.210	hsa.mir.211	hsa.mir.2110	hsa.mir.2114	hsa.mir.2116	hsa.mir.212	hsa.mir.214	hsa.mir.215	hsa.mir.217	hsa.mir.218.1	hsa.mir.218.2	hsa.mir.219a.1	hsa.mir.22	hsa.mir.221	hsa.mir.222	hsa.mir.223	hsa.mir.224	hsa.mir.2277	hsa.mir.2355	hsa.mir.23a	hsa.mir.23b	hsa.mir.24.1	hsa.mir.24.2	hsa.mir.25	hsa.mir.26a.1	hsa.mir.26a.2	hsa.mir.26b	hsa.mir.27a	hsa.mir.27b	hsa.mir.28	hsa.mir.296	hsa.mir.29a	hsa.mir.29b.1	hsa.mir.29b.2	hsa.mir.29c	hsa.mir.301a	hsa.mir.3065	hsa.mir.3074	hsa.mir.30a	hsa.mir.30b	hsa.mir.30c.1	hsa.mir.30c.2	hsa.mir.30d	hsa.mir.30e	hsa.mir.31	hsa.mir.3127	hsa.mir.3130.1	hsa.mir.3130.2	hsa.mir.3170	hsa.mir.32	hsa.mir.3200	hsa.mir.320a	hsa.mir.320b.1	hsa.mir.320b.2	hsa.mir.324	hsa.mir.326	hsa.mir.328	hsa.mir.330	hsa.mir.331	hsa.mir.335	hsa.mir.337	hsa.mir.338	hsa.mir.339	hsa.mir.33a	hsa.mir.33b	hsa.mir.340	hsa.mir.342	hsa.mir.345	hsa.mir.34a	hsa.mir.34b	hsa.mir.34c	hsa.mir.3605	hsa.mir.3607	hsa.mir.361	hsa.mir.3613	hsa.mir.3614	hsa.mir.3615	hsa.mir.362	hsa.mir.363	hsa.mir.3653	hsa.mir.365a	hsa.mir.365b	hsa.mir.3677	hsa.mir.3682	hsa.mir.369	hsa.mir.3690.1	hsa.mir.370	hsa.mir.374a	hsa.mir.374b	hsa.mir.375	hsa.mir.376c	hsa.mir.378a	hsa.mir.378c	hsa.mir.379	hsa.mir.381	hsa.mir.382	hsa.mir.3912	hsa.mir.3913.1	hsa.mir.3913.2	hsa.mir.3917	hsa.mir.3922	hsa.mir.3928	hsa.mir.3934	hsa.mir.3941	hsa.mir.409	hsa.mir.410	hsa.mir.411	hsa.mir.421	hsa.mir.423	hsa.mir.424	hsa.mir.425	hsa.mir.429	hsa.mir.431	hsa.mir.432	hsa.mir.4326	hsa.mir.4423	hsa.mir.4444.2	hsa.mir.450a.1	hsa.mir.450a.2	hsa.mir.450b	hsa.mir.451a	hsa.mir.452	hsa.mir.454	hsa.mir.455	hsa.mir.4636	hsa.mir.4660	hsa.mir.4661	hsa.mir.4662a	hsa.mir.4668	hsa.mir.4676	hsa.mir.4677	hsa.mir.4709	hsa.mir.4724	hsa.mir.4728	hsa.mir.4742	hsa.mir.4746	hsa.mir.4768	hsa.mir.4772	hsa.mir.4786	hsa.mir.4787	hsa.mir.4796	hsa.mir.484	hsa.mir.486.1	hsa.mir.486.2	hsa.mir.487b	hsa.mir.491	hsa.mir.493	hsa.mir.495	hsa.mir.497	hsa.mir.4999	hsa.mir.5000	hsa.mir.5001	hsa.mir.500a	hsa.mir.500b	hsa.mir.501	hsa.mir.5010	hsa.mir.502	hsa.mir.503	hsa.mir.504	hsa.mir.505	hsa.mir.508	hsa.mir.509.1	hsa.mir.509.2	hsa.mir.509.3	hsa.mir.511	hsa.mir.514a.1	hsa.mir.514a.2	hsa.mir.514a.3	hsa.mir.5187	hsa.mir.532	hsa.mir.539	hsa.mir.542	hsa.mir.550a.1	hsa.mir.550a.2	hsa.mir.550a.3	hsa.mir.551b	hsa.mir.5586	hsa.mir.561	hsa.mir.5683	hsa.mir.5699	hsa.mir.570	hsa.mir.574	hsa.mir.576	hsa.mir.577	hsa.mir.580	hsa.mir.582	hsa.mir.584	hsa.mir.589	hsa.mir.590	hsa.mir.592	hsa.mir.598	hsa.mir.599	hsa.mir.615	hsa.mir.616	hsa.mir.618	hsa.mir.624	hsa.mir.625	hsa.mir.627	hsa.mir.628	hsa.mir.629	hsa.mir.639	hsa.mir.642a	hsa.mir.643	hsa.mir.6509	hsa.mir.651	hsa.mir.6511b.1	hsa.mir.6511b.2	hsa.mir.6516	hsa.mir.652	hsa.mir.653	hsa.mir.654	hsa.mir.659	hsa.mir.660	hsa.mir.664a	hsa.mir.664b	hsa.mir.671	hsa.mir.6716	hsa.mir.6718	hsa.mir.675	hsa.mir.6755	hsa.mir.676	hsa.mir.6761	hsa.mir.6806	hsa.mir.6815	hsa.mir.6837	hsa.mir.6842	hsa.mir.6854	hsa.mir.6875	hsa.mir.6892	hsa.mir.7.1	hsa.mir.708	hsa.mir.744	hsa.mir.758	hsa.mir.760	hsa.mir.766	hsa.mir.769	hsa.mir.7705	hsa.mir.7706	hsa.mir.874	hsa.mir.877	hsa.mir.885	hsa.mir.887	hsa.mir.889	hsa.mir.9.1	hsa.mir.9.2	hsa.mir.9.3	hsa.mir.92a.1	hsa.mir.92a.2	hsa.mir.92b	hsa.mir.93	hsa.mir.935	hsa.mir.937	hsa.mir.939	hsa.mir.940	hsa.mir.942	hsa.mir.95	hsa.mir.96	hsa.mir.98	hsa.mir.99a
5329.205	5272.173	5393.333	4509.994	3489.726	442.0635	819.7361	2955.676	2995.887	1096.486	265.7112	2.628202	2.365382	5896.896	6108.204	6089.806	10120.15	10074.95	4.467943	493.0506	78.05759	22112.11	25542.44	45.20507	2.102561	0.52564	0.26282	0.5197595	1.051281	9.987166	0.52564	0.26282	455.2045	575.839	644.1722	1350.37	0.4857145	3.416662	44.15379	16.03203	5.256403	0.846087	577.6787	343.2431	45.73071	0.26282	2.102561	1.839741	0.52564	0.788461	0.5464085	1.051281	5.519224	7.884605	4.205123	1758.53	183.4485	12.35255	74.11529	1.839741	2.628202	6.570504	20.23715	30.48714	13.66665	5.519224	3.200429	1.314101	37.32046	2409.273	5.519224	824.9925	44689.68	203.9485	857.5822	10.77563	30.48714	193.9613	10754.34	118.5319	24.7051	99.60885	1828.703	2.365382	183.7113	1.839741	0.26282	61.2371	121.6857	237.5894	175.8267	185.0254	683.3324	1230.787	1580.601	117.7434	103.0255	119.5832	10.77563	15215.71	4643.507	77.00631	192.1215	2.102561	6.833324	5.519224	15.50639	1369.556	1033.935	63.8653	23.391	150.0703	159.269	55.45506	120.6345	159.7947	987.4154	333.256	8.147425	166.3652	277.5381	321.6919	21.55125	69.64735	70.69863	439.1725	545.8775	24.17946	59.923	1014.749	1.576921	311.1791	12.61537	297622	882.0245	8.147425	1.839741	2.365382	0.52564	0.52564	4.205123	1.576921	15.24357	36.79482	33.64098	7.358965	70701.25	84.10246	16.29485	90.93578	3.153842	0.26282	19.44869	4623.795	2325.959	1127.236	1134.595	4852.712	830.5117	832.3515	702.5183	1465.748	3410.88	3068.951	4.205123	5504.506	151.3844	173.987	1116.46	14.71793	20.23715	4.205123	283650	1090.704	1364.037	2040.799	16649.4	30010.91	236.2753	1.314101	2.365382	3.153842	6.044864	22.07689	3.416662	356.3842	0.52564	1.314101	37.84611	0.52564	138.5062	1.576921	25.75638	11.03845	2.102561	148.2306	108.5447	9.198706	0.52564	33.11534	71.48709	9.724346	498.8327	0.26282	0.788461	1.576921	49.67301	278.8522	4.730763	1.576921	1.839741	17.08331	4.993583	12.35255	14.19229	14.19229	3.416662	0.3875895	0.52564	0.52564	0.52564	732.4798	45.99353	38.37174	0.788461	504.0891	3.679482	24.17946	4.205123	0.52564	0.52564	3.416662	1.839741	0.507676	0.4986915	1.051281	0.52564	1.314101	1.839741	1.051281	0.26282	1.576921	248.3651	53.87814	87.2563	58.08326	0.26282	0.52564	3.679482	0.26282	0.26282	3.416662	3.942303	10.24999	597.3902	16.03203	6.833324	456.7815	2.102561	0.476657	1.839741	8.673066	1.839741	0.533955	5.782044	1.839741	0.52564	0.788461	0.788461	0.52564	0.52564	0.52564	1.314101	0.52564	1.314101	72.27555	73.85247	70.96145	0.6720785	2.365382	1.4829955	0.52564	21.55125	0.52564	0.52564	0.26282	255.9868	3.942303	32.32688	0.788461	15.76921	3.416662	0.788461	46.78199	3.416662	0.26282	0.52564	0.788461	1.576921	0.788461	0.26282	0.788461	0.788461	1142.479	0.776826	113.2755	3.942303	4.205123	1.839741	28.38458	3.679482	6.044864	0.5797475	2.365382	2.102561	34.42944	7.884605	4.730763	0.26282	60.71146	12.87819	107.4934	24.7051	9.987166	11.82691	69.64735	9.724346	7.096145	1.839741	5.519224	104.6024	1.576921	8.410245	30.22432	0.52564	4.205123	0.26282	6.833324	2.891022	1.314101	1.314101	0.3894	9.198706	12.87819	1.576921	1.576921	71.74991	52.03839	7.096145	10.77563	0.788461	1.178003	6.833324	0.26282	0.26282	1.576921	1.051281	0.26282	1.314101	0.52564	0.554606	0.3752495	2.628202	13.40383	31.53842	46.78199	0.788461	0.788461	2.365382	19.44869	0.26282	1.576921	24.7051	2.365382	28.6474	8.147425	1.051281	1864.446	1874.959	1863.132	3932.578	3675.277	50.72429	4334.43	0.756469	0.694227	0.26282	2.891022	2.628202	1.314101	45.73071	29.43586	2607.439
6106.93	6038.706	6175.707	5396.096	2224.481	179.1241	942.7148	3801.381	3872.644	700.7523	271.9317	1.657278	0.966745	442.0788	3520.196	3583.173	8173.97	8149.525	2.900236	294.5811	55.93312	38549.25	8242.609	33.55987	0.828639	0.138106	0.276213	0.138106	0.959937	0.414319	0.414319	0.414319	317.783	168.4899	194.7301	326.898	0.138106	2.071597	30.38342	4.69562	2.071597	0.276213	45.29892	29.831	9.39124	0.478072	0.138106	0.138106	0.276213	0.138106	0.5464085	0.552426	0.828639	2.485917	1.933491	608.7734	88.94057	6.076685	62.14791	0.690532	0.552426	6.905324	1.657278	1.104852	49.0278	2.071597	1.933491	1.381065	6.629111	1379.684	4.833727	275.1081	12637.02	27.06887	171.9426	3.176449	123.8815	1328.722	10419.58	122.2242	7.45775	45.71324	1163.547	0.828639	135.3443	0.552426	0.138106	55.93312	84.24495	163.7943	75.26803	80.9304	621.2029	565.1317	718.568	98.0556	95.56968	86.45466	15.60603	5161.453	1519.724	51.65182	105.3752	2.485917	2.76213	3.038343	8.286389	646.8907	5742.744	274.97	21.82082	743.151	785.964	5.662366	212.8221	265.5788	1295.024	102.3369	3.590768	53.17099	75.95856	88.80246	14.08686	54.13774	48.61348	718.1537	1044.223	27.62129	46.12756	379.2404	0.276213	349.2713	7.45775	551692.6	1416.696	0.138106	0.414319	1.381065	0.276213	0.828639	1.933491	3.038343	4.971833	24.85917	21.68272	4.281301	37885.78	86.04033	21.4065	56.07123	5.248046	0.467759	12.56769	2938.768	1290.053	756.2711	764.6956	2361.068	579.771	586.6763	315.4352	1101.675	1673.298	1877.972	4.833727	5846.462	170.9758	178.7098	924.761	5.524259	4.971833	1.795384	177898.1	398.4372	760.9667	1167.414	12346.72	9480.181	72.09158	1.381065	0.414319	1.242958	4.557514	11.04852	1.381065	282.5659	0.828639	1.519171	29.14047	0.552426	74.02507	1.519171	17.81574	9.115028	2.209704	33.97419	37.97928	3.728875	0.276213	14.36307	27.7594	6.076685	250.2489	0.690532	5.248046	0.690532	34.80283	209.2313	1.657278	0.414319	0.828639	6.076685	2.76213	1.381065	22.78757	22.92567	2.34781	0.3875895	0.138106	0.6136895	0.276213	264.7501	20.16355	21.4065	0.414319	211.441	2.900236	29.00236	2.34781	0.966745	0.552426	3.176449	2.071597	0.507676	0.138106	0.828639	2.071597	0.276213	1.933491	0.966745	0.138106	1.933491	159.3749	15.46792	88.38814	98.1937	0.414319	0.276213	3.0328925	0.966745	0.138106	0.414319	0.828639	2.485917	62.70034	27.20698	4.419407	322.3405	0.552426	0.552426	1.657278	4.971833	2.76213	0.414319	2.624023	0.276213	0.276213	1.519171	0.414319	0.414319	0.138106	1.381065	0.4035985	0.414319	0.414319	40.18899	11.60094	11.32473	0.414319	0.690532	1.381065	0.552426	5.248046	0.552426	0.414319	0.276213	165.1753	5.938579	12.8439	0.414319	7.181537	1.242958	0.276213	16.43467	2.76213	0.828639	0.690532	0.690532	0.690532	1.657278	1.519171	1.795384	0.411309	878.9096	0.776826	39.08413	0.414319	1.104852	0.138106	4.971833	1.381065	3.176449	0.276213	0.966745	0.138106	27.20698	2.34781	0.828639	0.138106	28.03561	31.9026	48.88969	10.08177	19.1968	5.524259	0.138106	9.667453	1.519171	1.381065	0.828639	94.60294	0.138106	5.248046	19.61112	0.138106	0.828639	0.552426	1.657278	1.519171	0.276213	0.552426	0.276213	5.386153	4.419407	1.104852	0.966745	69.05324	24.99727	6.629111	6.905324	0.828639	6.076685	0.276213	0.545052	0.552426	1.104852	0.828639	0.276213	0.276213	0.138106	0.138106	0.3752495	1.933491	7.45775	17.26331	25.96402	0.966745	0.690532	2.485917	9.115028	0.138106	1.381065	4.005088	0.690532	0.414319	2.071597	1.519171	908.4644	877.1142	892.8584	2861.704	2659.931	92.39323	2947.33	2.485917	0.276213	0.276213	1.519171	0.690532	3.452662	11.60094	20.43976	761.7953
4956.446	4967.943	5074.386	2624.35	947.9703	601.9389	2151.848	3344.229	3510.754	652.3786	231.8003	4.079684	5.192326	3659.106	9837.603	9815.721	8758.712	8788.011	9.27201	145.3851	103.1048	61147.79	115701	47.47269	2.596163	0.37088	0.37088	0.741761	1.483522	34.49188	0.37088	0.442405	1453.851	625.6752	636.4308	2444.844	1.483522	0.741761	191.3743	15.57698	4.821445	1.112641	139.451	89.38218	55.26118	0.37088	0.666886	0.589191	0.451251	0.37088	0.5464085	2.596163	2.967043	13.35169	9.27201	3330.506	67.50023	6.675847	80.11017	3.337924	2.225282	24.84899	15.94786	14.83522	2.596163	26.70339	10.01377	5.563206	338.2429	2314.665	17.80226	1160.856	50027.69	179.877	1141.57	14.46434	135.7422	353.8199	30484.51	221.7865	5.563206	362.721	2256.807	2.967043	354.9325	2.967043	2.967043	44.13477	267.4048	137.5966	166.8962	155.3989	378.6689	1131.185	1384.126	136.484	133.5169	146.4978	21.51106	927.201	470.2763	192.4869	315.9901	6.675847	16.31874	1.112641	30.78307	206.9513	690.9502	91.60746	50.43973	236.9926	286.3197	24.47811	29.67043	39.31332	166.8962	203.2425	8.530249	513.6694	805.9231	856.3628	28.55779	44.87653	33.75012	253.6822	351.5946	83.44809	55.26118	641.6231	0.37088	203.2425	25.59075	161716.5	66.38759	0.37088	1.854402	0.6108525	0.616799	2.225282	7.788488	1.483522	13.35169	21.14018	22.25282	3.337924	189633.7	907.1735	166.1544	143.1598	7.788488	0.37088	36.34628	2282.398	1250.609	426.8833	391.6497	3522.251	626.0461	629.0132	308.2016	489.1912	1248.754	1757.973	2.225282	4192.432	321.1824	366.059	3504.449	4.079684	107.5553	11.49729	166594.3	930.9098	1002.49	1476.104	18025.53	22684.16	11.12641	1.854402	1.854402	1.426058	5.563206	22.25282	12.60993	109.7806	0.37088	1.152695	71.9508	0.741761	57.48646	8.530249	28.92867	42.65125	2.596163	191.7452	17.80226	34.49188	2.225282	34.86276	204.3551	5.192326	1486.118	0.37088	1.483522	1.483522	45.61829	460.6335	17.0605	1.112641	7.788488	149.0939	13.72258	5.192326	30.78307	31.89571	1.483522	0.3875895	6.304967	1.483522	1.854402	931.2807	110.5224	285.5779	1.112641	2043.18	12.23905	80.11017	13.35169	3.337924	0.37088	1.854402	1.112641	0.37088	1.854402	0.741761	0.741761	0.37088	9.27201	6.675847	1.483522	4.821445	146.8686	110.1515	41.90948	48.21445	1.112641	1.483522	3.0328925	5.563206	0.37088	8.90113	8.159369	60.4535	570.4141	37.45892	6.675847	352.3364	0.8207445	0.476657	1.483522	10.75553	1.483522	0.533955	14.83522	0.741761	0.538718	1.2267075	2.225282	0.37088	0.37088	1.112641	0.37088	0.741761	0.441976	25.21987	103.4756	103.8465	0.741761	2.596163	1.112641	2.225282	10.75553	1.112641	1.112641	0.37088	746.2114	17.43138	208.8057	2.596163	32.63748	18.17314	2.225282	31.52483	5.563206	0.741761	0.37088	0.741761	2.967043	1.112641	2.225282	2.596163	0.411309	3241.866	1.112641	731.3761	0.37088	0.741761	0.775763	1.112641	2.596163	10.38465	4.450565	2.967043	0.37088	41.5386	6.675847	2.967043	0.37088	423.9163	15.57698	86.78601	15.57698	18.17314	57.48646	0.741761	4.079684	19.28578	8.530249	1.112641	97.17066	3.708804	34.49188	35.23364	0.37088	1.483522	0.37088	2.225282	12.60993	0.741761	2.225282	0.3894	7.046728	27.81603	2.596163	2.225282	225.4953	49.32709	4.450565	4.079684	1.112641	0.37088	25.21987	2.225282	1.112641	0.741761	0.741761	0.741761	0.741761	0.37088	0.37088	0.3752495	0.741761	8.159369	33.00836	52.66502	3.337924	1.854402	7.417608	22.6237	0.37088	1.854402	21.14018	1.854402	14.09346	4.821445	9.27201	33.00836	33.00836	31.15395	2738.21	2517.536	36.34628	1849.951	0.741761	1.112641	0.741761	1.427217	2.225282	1.854402	2.225282	55.26118	1159.372
5012.687	5047.624	5060.434	5799.935	1931.823	454.7636	562.6802	2367.372	2383.482	468.9325	302.7876	0.388189	0.582284	2162.796	6516.338	6562.144	10311.47	10324.67	8.151973	331.7077	49.68822	71846.06	67100.44	36.87797	1.358662	2.135041	0.388189	0.194095	2.329135	1.358662	0.582284	0.194095	487.5656	285.5131	307.4458	866.0501	0.388189	7.375595	153.917	9.898824	3.105514	0.582284	100.1528	56.09334	26.78505	1.552757	0.666886	0.582284	0.388189	0.3697035	0.388189	0.776378	3.493703	14.94528	6.599216	1979.183	64.8276	10.8693	128.1024	2.135041	1.746851	53.18192	2.52323	3.299608	19.60355	8.734257	4.65827	3.105514	34.16065	1803.333	3.687797	1384.283	11300.96	340.636	490.0889	6.211027	197.5883	1387.194	8148.673	96.46501	12.42205	428.1727	1164.762	1.164568	132.3725	1.940946	0.388189	192.3477	101.5115	103.2583	89.28351	86.56619	410.1219	905.8395	1728.801	115.0981	113.5453	80.16107	14.16891	12810.24	3802.895	87.34257	159.9339	2.52323	6.405122	5.434649	4.65827	545.4058	554.3342	226.1202	32.99608	116.4568	134.1194	18.63308	89.8658	132.7607	633.7188	320.2561	22.90316	202.6348	269.7915	246.8883	12.61615	40.95396	38.43073	490.477	507.9456	30.08466	99.37643	748.8169	10.8693	208.0694	20.57403	349876.3	479.6077	23.09726	1.746851	1.164568	0.616799	6.016932	7.763784	1.746851	6.016932	43.86538	38.43073	7.1815	98295.13	80.74335	21.3504	311.91	3.105514	0.194095	76.27918	2657.349	846.6406	544.6294	568.8913	7594.145	471.6499	466.7975	537.0597	1327.219	1363.709	3993.69	3.493703	4913.505	239.7068	269.9856	1301.404	7.957878	41.34215	13.00434	187610.5	619.9381	967.7556	1343.717	10456.26	17563.43	75.3087	4.852365	2.329135	2.329135	4.075986	16.49804	4.464176	384.1132	1.552757	0.776378	42.70081	4.075986	65.40988	10.28701	17.46851	66.18626	12.03387	145.3769	78.41422	6.405122	0.85109	31.63742	116.8449	10.6752	530.0723	0.776378	3.105514	1.164568	39.01301	329.1844	7.375595	3.105514	6.211027	19.60355	10.28701	8.346068	50.4646	50.07641	3.881892	0.194095	2.135041	1.164568	1.358662	1175.825	66.96264	85.9839	2.329135	464.8566	5.822838	146.3473	10.28701	2.329135	1.164568	1.940946	1.164568	0.776378	1.164568	0.194095	1.358662	1.552757	5.046459	1.940946	0.776378	2.329135	198.3647	49.10593	80.93745	83.07249	1.746851	1.940946	7.375595	0.970473	0.388189	2.329135	1.940946	3.881892	2318.266	14.5571	6.405122	331.3195	0.970473	0.582284	8.540162	7.957878	3.105514	0.582284	6.405122	3.105514	0.388189	1.552757	0.435614	1.746851	0.582284	5.628743	0.388189	0.776378	0.582284	64.6335	158.5753	161.0985	0.776378	2.329135	2.911419	2.717324	12.42205	1.164568	1.552757	0.776378	579.1783	7.957878	90.25399	3.299608	11.64568	2.717324	1.552757	58.03428	2.329135	0.388189	0.776378	0.582284	10.48111	2.52323	0.194095	0.776378	0.388189	1012.009	1.358662	143.63	1.164568	1.552757	0.776378	4.270081	5.046459	2.717324	1.358662	0.194095	0.776378	53.7642	5.240554	3.105514	0.776378	203.217	16.49804	99.18234	13.19843	14.75119	10.6752	9.316541	13.58662	1.940946	0.582284	1.358662	192.1536	0.776378	12.81024	45.02995	0.582284	3.687797	0.970473	2.717324	2.911419	1.358662	1.552757	0.776378	19.40946	26.39686	8.540162	1.746851	63.66303	77.05555	12.03387	5.822838	0.582284	1.552757	7.763784	1.164568	0.776378	1.164568	0.776378	0.582284	1.164568	0.970473	3.105514	0.194095	7.1815	13.78072	72.00909	43.089	2.911419	0.776378	5.822838	13.19843	0.582284	1.358662	23.48545	2.135041	5.240554	4.464176	3.493703	559.3806	550.0641	542.3003	3329.887	3024.77	52.40554	4885.167	0.970473	0.388189	0.582284	2.717324	4.075986	5.822838	15.52757	48.71774	829.9485
4444.884	4414.743	4461.584	5672.548	2648.805	254.5753	591.8366	2250.853	2258.796	235.4312	278.4035	0.902502	0.843719	393.8789	3725.556	3774.842	11290.52	11327.17	4.276865	126.6767	36.45518	137244.2	16641.48	63.33833	0.610981	0.548007	0.461225	2.443923	0.20366	0.610981	0.40732	0.442405	635.2162	158.4477	177.999	331.9662	0.40732	2.851243	47.86015	2.443923	0.610981	0.610981	50.7114	28.51243	21.38432	0.40732	0.814641	0.20366	1.018301	0.3697035	0.20366	0.40732	0.814641	7.331768	2.240262	1309.332	47.45283	2.443923	106.718	0.40732	0.67814	15.27452	1.221961	2.036602	37.26982	2.240262	0.610981	0.20366	20.77334	994.4729	1.018301	279.8291	2521.314	5.295166	136.4523	5.702486	116.0863	1317.478	6586.779	88.38854	9.16471	105.496	802.2176	0.610981	76.37258	0.40732	0.814641	191.8479	83.70435	48.06381	26.06851	25.86485	532.9788	717.6986	1224.813	132.7865	154.9854	128.1023	37.06616	13230.18	4268.107	39.9174	104.6814	1.425622	1.629282	3.054903	3.258564	237.2642	185.1271	79.02017	3.258564	75.96526	88.79586	6.924448	40.52838	53.56264	80.03847	75.7616	5.702486	210.381	279.6255	216.4908	9.979351	45.82355	45.21257	772.6869	1073.697	20.36602	10.38667	206.9188	1.920321	374.5311	12.83059	487302.3	315.877	1.832942	1.832942	0.40732	0.610981	1.018301	2.036602	0.40732	0.814641	26.88315	32.7893	3.869544	32793.78	65.78225	14.25622	59.67245	2.647583	0.610981	34.62224	1488.756	714.8474	311.8038	322.3941	3490.94	308.1379	309.3599	181.2576	551.9192	769.632	1888.134	1.018301	2605.629	109.5692	146.6354	706.09	6.924448	4.073204	5.091506	159028.3	253.1497	686.1313	965.1458	13042.2	8526.032	40.73204	3.665884	0.40732	1.426058	1.018301	18.32942	3.665884	300.6025	1.018301	1.018301	32.17831	0.40732	29.93805	7.535428	8.350069	23.42093	2.036602	48.47113	17.71844	1.221961	0.20366	15.68184	47.04551	3.462224	201.0126	0.40732	1.832942	0.610981	25.05021	233.8019	2.036602	0.610981	2.443923	14.25622	4.887845	5.702486	11.81229	11.81229	1.832942	0.20366	1.221961	0.40732	1.425622	835.2106	37.8808	81.26043	0.20366	56.61754	1.425622	36.8625	2.036602	1.221961	0.814641	1.018301	2.036602	0.507676	0.4986915	1.018301	0.814641	1.018301	2.443923	0.610981	0.971106	2.647583	179.832	51.32238	63.33833	128.1023	0.610981	0.20366	7.128108	1.629282	0.40732	8.553729	9.979351	32.58564	21.18066	8.146409	6.313467	118.7339	1.425622	0.814641	1.629282	5.906146	3.054903	0.814641	4.276865	0.20366	0.20366	1.832942	0.20366	0.40732	0.20366	1.832942	0.40732	0.491435	0.40732	19.55138	4.276865	3.054903	0.20366	1.629282	1.221961	0.20366	5.498826	1.629282	0.814641	0.40732	454.9769	9.16471	65.37493	0.610981	10.79399	5.906146	0.40732	27.08681	16.70014	3.869544	2.036602	2.647583	1.832942	9.36837	8.96105	8.96105	0.20366	879.4048	0.776826	697.9436	1.336608	0.814641	0.20366	3.054903	0.610981	2.036602	0.5797475	1.629282	0.40732	11.20131	3.462224	1.425622	0.40732	28.51243	11.40497	32.99296	3.258564	6.924448	9.36837	3.258564	1.832942	0.814641	1.629282	1.018301	91.44344	0.697743	5.498826	31.16001	0.40732	1.221961	0.40732	0.610981	1.629282	0.922451	1.018301	0.3894	10.59033	7.331768	1.221961	0.814641	80.64945	66.80055	11.20131	5.906146	0.40732	15.27452	2.851243	0.40732	1.018301	0.860738	0.20366	0.394337	0.40732	0.610981	0.40732	0.20366	0.610981	5.498826	17.51478	29.73439	0.814641	0.610981	1.425622	6.720787	0.40732	1.425622	3.258564	0.20366	6.313467	3.462224	1.221961	25.05021	22.19896	24.23557	2354.923	2071.224	75.96526	5317.161	0.20366	0.694227	0.3788505	0.20366	1.018301	2.036602	10.99765	43.58329	498.1529
